id,ticket,company,date,headline,news,story,neu,pos,neg,compound
93,GOOGL,Alphabet Inc,20161011,Google buys digital marketing company FameBit ,Alphabet Inc's  Google said it has bought FameBit  an online technology platform that connects brands with YouTube stars to create promotional content.,topStory,0.909,0.091,0,0.2732
94,GOOGL,Alphabet Inc,20161011,Google buys digital marketing company FameBit ,Oct 11 Alphabet Inc's Google said it has bought FameBit  an online technology platform that connects brands with YouTube stars to create promotional content.,normal,0.916,0.084,0,0.2732
95,GOOGL,Alphabet Inc,20161011,BRIEF-Alphabet's Google acquires FameBit platform - company blog post ,* Acquires FameBit platform that helps YouTube creators and brands work together -company blog post  Source text for Eikon:  Further company coverage:    (Reporting by Lisa Richwine),normal,0.902,0.098,0,0.3818
96,GOOGL,Alphabet Inc,20161010,Salesforce still mulls bid for Twitter as shareholders resist -sources ,Oct 10 Salesforce.com Inc is still deliberating whether it should make an offer for Twitter Inc  in the face of resistance from Salesforce shareholders over the strategic merits and valuation of such a deal  people familiar with the matter said on Monday.,normal,0.911,0.089,0,0.4215
97,GOOGL,Alphabet Inc,20161010,Twitter's shares slump on report that potential bidders lose interest ,Twitter Inc's  shares slumped more than 13 percent in early trading on Monday after a weekend Bloomberg report that top potential bidders  including Salesforce.com Inc    had lost interest in making a bid for the company.,normal,0.757,0.183,0.06,0.5719
98,GOOGL,Alphabet Inc,20161006,UPDATE 3-Twitter shares plunge on report bidders are scarce ,Oct 6 Twitter Inc shares plunged on Thursday as fears mounted that a much-anticipated auction of the social media company will draw minimal interest from potential buyers.,normal,0.733,0.173,0.093,0.34
99,GOOGL,Alphabet Inc,20161006,Twitter drops 9 percent after report that Google won't bid ,SAN FRANCISCO Shares of Twitter  slumped 9 percent late on Wednesday after Recode reported that Google  owned by Alphabet   would not move forward with a bid to acquire the social network.,normal,0.927,0.073,0,0.296
100,GOOGL,Alphabet Inc,20161006,Twitter drops 9 percent after report that Google won't bid ,SAN FRANCISCO  Oct 5 Shares of Twitter  slumped 9 percent late on Wednesday after Recode reported that Google  owned by Alphabet  would not move forward with a bid to acquire the social network.,normal,0.929,0.071,0,0.296
101,GOOGL,Alphabet Inc,20160928,BRIEF-Alphabet's YouTube hires former Warner Music executive Lyor Cohen as global head of music ,* YouTube hires former Warner Music executive Lyor Cohen as global head of music - company statement  Source text for Eikon:  Further company coverage:    (Reporting by Lisa Richwine),topStory,1,0,0,0
102,GOOGL,Alphabet Inc,20160927,Google France boss says looking for insurance partners , (Story corrects September 13th instance to show Nest is owned by Alphabet),topStory,1,0,0,0
103,GOOGL,Alphabet Inc,20160927,Google launches service to take internet to India malls  cafes ,MUMBAI Google  a unit of Alphabet Inc  said on Tuesday it launched Google Station in India  a service that aims to deepen its reach across the country  as the search giant seeks to bring more people on to its Google platform.,normal,0.934,0.066,0,0.1531
104,GOOGL,Alphabet Inc,20160927,Google launches service to take internet to India malls  cafes ,MUMBAI  Sept 27 Google  a unit of Alphabet Inc   said on Tuesday it launched Google Station in India  a service that aims to deepen its reach across the country  as the search giant seeks to bring more people on to its Google platform.,normal,0.938,0.062,0,0.1531
105,GOOGL,Alphabet Inc,20160926,Exclusive: Thailand considering tougher tax collection rules for internet  tech firms ,BANGKOK/JAKARTA Thailand is studying plans to toughen tax collection rules for internet and technology firms like Alphabet Inc's Google  the head of the Revenue Department told Reuters  as the tax affairs of these firms comes under growing scrutiny in Southeast Asia.,normal,0.878,0.122,0,0.5106
106,GOOGL,Alphabet Inc,20160915,Japan government advisory panel says Apple  Google hinder app competition ,TOKYO Apple Inc and Alphabet Inc's Google engage in practices that undermine competition in the smartphone app market  an advisory panel to Japan's Ministry of Economy  Trade and Industry alleged on Thursday.,topStory,0.867,0.069,0.064,0.0516
107,GOOGL,Alphabet Inc,20160914,Japan report shows Apple  Google hinder app competition - Nikkei ,Sept 14 Apple Inc and Alphabet Inc's  Google engage in practices that undermine competition in the smartphone app market  Nikkei said  citing a report by Japan's Ministry of Economy  Trade and Industry.,topStory,0.863,0.071,0.065,0.0516
108,GOOGL,Alphabet Inc,20160912,Sanofi and Alphabet set up JV in diabetes ,PARIS  Sept 12 French drugmaker Sanofi  and Google owner Alphabet's  U.S-based life sciences company Verily  announced on Monday the launch of a joint-venture aimed at offering patients suffering from diabetes products that will combine devices and services.,topStory,0.919,0,0.081,-0.4767
109,GOOGL,Alphabet Inc,20160908,Google given more time to reply to EU antitrust charge on Android ,BRUSSELS - Alphabet's Google has been given two more weeks to counter EU antitrust charges that it uses its dominant Android mobile operating system to block competitors  the European Commission said on Thursday.,topStory,0.857,0,0.143,-0.6124
110,GOOGL,Alphabet Inc,20160908,CORRECTED-UPDATE 2-Google to buy cloud software company Apigee for $625 mln ,SAN FRANCISCO  Sept 8 Alphabet Inc's  Google said on Thursday it is acquiring cloud software company Apigee Corp in a deal valued at about $625 million  the tech giant's latest effort to claim a greater share of the lucrative cloud business.,normal,0.822,0.178,0,0.765
111,GOOGL,Alphabet Inc,20160908,UPDATE 1-Google to buy software developer Apigee in $625 mln deal ,Sept 8 Alphabet Inc's Google is acquiring software developer Apigee Corp in a deal valued at about $625 million  as it strengthens its cloud business.,normal,0.781,0.219,0,0.7096
112,GOOGL,Alphabet Inc,20160908,Google to buy software developer Apigee in $625 mln deal ,Sept 8 Alphabet Inc's Google is acquiring software developer Apigee Corp in a deal valued at about $625 million in cash.,normal,0.861,0.139,0,0.4404
113,GOOGL,Alphabet Inc,20160902,Exclusive: Google shelves plan for phone with interchangeable parts - sources ,SAN FRANCISCO Alphabet Inc’s  Google has suspended Project Ara  its ambitious effort to build what is known as a modular smartphone with interchangeable components  as part of a broader push to streamline the company's hardware efforts  two people with knowledge of the matter said.,topStory,0.842,0.091,0.067,0.0258
114,GOOGL,Alphabet Inc,20160830,Google's cloud close to winning PayPal business - CNBC ,Aug 30 Alphabet Inc's Google is close to winning PayPal Holdings Inc as a client for its cloud business  CNBC reported on Tuesday  citing people familiar with the matter.,topStory,0.852,0.148,0,0.5423
115,GOOGL,Alphabet Inc,20160822,BRIEF-Alphabet - Google CEO Sundar Pichai reports open market sale of Co's class A common stock and class C capital stock ,* Google inc  CEO Sundar Pichai reports open market sale of 375 shares of co's class A common stock at average price of $800 per share on August 17,topStory,0.85,0.15,0,0.5267
116,GOOGL,Alphabet Inc,20160822,Chinese investors buy ad tech startup Media.net for $900 million ,Advertising technology startup Media.net  founded by tech entrepreneur Divyank Turakhia  said on Monday it had been acquired for about $900 million by a group of Chinese investors.,normal,1,0,0,0
117,GOOGL,Alphabet Inc,20160822,UPDATE 1-Chinese investors buy ad tech startup Media.net for $900 mln ,Aug 22 Advertising technology startup Media.net  founded by tech entrepreneur Divyank Turakhia  said on Monday it had been acquired for about $900 million by a group of Chinese investors.,normal,1,0,0,0
118,GOOGL,Alphabet Inc,20160817,UPDATE 2-BlackRock's largest mutual fund warns on U.S.  ups Japan stake ,"NEW YORK  Aug 17 Managers of BlackRock Inc's  largest mutual fund are warning that U.S. stocks may ""disappoint"" investors  a company note showed on Wednesday  arguing for a shift to Japanese stocks as one of the few markets offering a bargain.",normal,0.829,0.043,0.128,-0.5574
119,GOOGL,Alphabet Inc,20160811,Google Ventures CEO Bill Maris quits - Recode ,Aug 11 Bill Maris  the chief executive and founder of Alphabet Inc's venture capital arm GV  is leaving the company  Recode reported  citing sources.,topStory,1,0,0,0
120,GOOGL,Alphabet Inc,20160811,UPDATE 1-Google Ventures CEO Bill Maris quits ,Aug 11 Alphabet Inc venture capital arm GV said Bill Maris  a leading voice in the venture industry  is leaving the   investment firm he founded and ran as chief executive for close to eight years.,normal,1,0,0,0
121,GOOGL,Alphabet Inc,20160802,BRIEF-S&P - Alphabet Inc.'s proposed senior unsecured notes are assigned 'AA' issue rating ,* Alphabet Inc.'s proposed senior unsecured notes are assigned 'AA' issue rating  Source - (http://bit.ly/2as1SdZ) Further company coverage:    (Bengaluru Newsroom: +1 646 223 8780),topStory,0.89,0,0.11,-0.3818
122,GOOGL,Alphabet Inc,20160802,BRIEF-Moody's assigns AA2 rating to Alphabet Inc's new senior unsecured notes ,* Moody's assigns AA2 rating to Alphabet Inc's new senior unsecured notes,normal,0.794,0,0.206,-0.3818
123,GOOGL,Alphabet Inc,20160801,UPDATE 2-GSK and Google parent forge $715 mln bioelectronic medicines firm ,* Uses miniaturised implants attached to individual nerves   (Adds interview with executive  further details),topStory,0.896,0,0.104,-0.1027
124,GOOGL,Alphabet Inc,20160729,Alphabet and Amazon wind up stellar quarter for big tech ,"Google parent Alphabet Inc and e-commerce giant Amazon.com Inc capped a blockbuster June quarter for the five biggest U.S. tech companies as their dominance in key markets helped them defy the ""law of large numbers"".",topStory,0.849,0.151,0,0.6908
125,GOOGL,Alphabet Inc,20160728,BRIEF-Alphabet Inc reports Q2 GAAP EPS for Class A and B common stock $7 ,* Q2 non-GAAP EPS for class A and B common stock and class C capital stock  $8.42,topStory,1,0,0,0
126,GOOGL,Alphabet Inc,20160728,Google-parent Alphabet revenue up 21.3 percent ,July 28 Google-parent Alphabet Inc  posted a 21.3 percent rise in second-quarter revenue  driven by strong advertising sales on mobile devices and for video content.,normal,0.875,0.125,0,0.5106
127,GOOGL,Alphabet Inc,20160722,REFILE-UPDATE 3-Verizon emerges as front-runner in Yahoo auction -sources ,July 22 Yahoo Inc is focusing on U.S. telecommunications company Verizon Communications Inc as the buyer of its core business after reviewing final bids that it received this week  people familiar with the matter said on Friday.,normal,0.97,0.03,0,0.0258
128,GOOGL,Alphabet Inc,20160720,Uber driver tells UK tribunal he earned less than the minimum wage ,LONDON An Uber driver told a British tribunal on Wednesday he had earned less than the minimum wage  despite the firm saying he received nearly three times as much  in a case that could threaten the app's business model.,normal,0.933,0,0.067,-0.3818
129,GOOGL,Alphabet Inc,20160720,Uber driver tells UK tribunal he earned less than the minimum wage ,LONDON  July 20 An Uber driver told a British tribunal on Wednesday he had earned less than the minimum wage  despite the firm saying he received nearly three times as much  in a case that could threaten the app's business model.,normal,0.936,0,0.064,-0.3818
130,GOOGL,Alphabet Inc,20160714,Google says will respond to EU antitrust cases in coming weeks ,BRUSSELS  July 14 Alphabet Inc's Google  said it would examine EU antitrust regulators' third charge against the company and provide a detailed response in the coming weeks  adding it believed it promoted competition.,topStory,0.917,0.083,0,0.4215
131,GOOGL,Alphabet Inc,20160712,Google notifies users of 4 000 state-sponsored cyber attacks per month: executive ,A senior executive of Alphabet Inc's  Google unit said on Monday that the company was notifying customers of 4 000 state-sponsored cyber attacks per month.,topStory,0.884,0,0.116,-0.4404
